224 , 51 , 0 , (41202,(39.861959, 116.155312)) , (40290,(39.867654, 116.162392)) , (42912,(39.867308, 116.163074)) , (38396,(39.862039, 116.169859)) , (50070,(39.861854, 116.170531)) , (10987,(39.866324, 116.230244)) , (22668,(39.862938, 116.232201)) , (7173,(39.862555, 116.236576)) , (27825,(39.862412, 116.237162)) , (42599,(39.86398, 116.23757)) , (46725,(39.864078, 116.23757)) , (30864,(39.864102, 116.23757)) , (8395,(39.865157, 116.237743)) , (8266,(39.86492, 116.237941)) , (48879,(39.862145, 116.238175)) , (49015,(39.861721, 116.238467)) , (4518,(39.86261, 116.238656)) , (1711,(39.862411, 116.238664)) , (41948,(39.862498, 116.238858)) , (883,(39.862154, 116.238874)) , (45159,(39.862503, 116.238894)) , (39720,(39.862167, 116.238906)) , (46863,(39.862506, 116.238932)) , (32451,(39.862507, 116.238973)) , (1436,(39.862505, 116.239049)) , (5644,(39.862739, 116.240164)) , (31728,(39.862691, 116.24703)) , (8468,(39.862583, 116.247153)) , (6694,(39.863216, 116.247278)) , (28898,(39.865396, 116.247724)) , (30407,(39.865439, 116.247724)) , (22423,(39.863371, 116.247752)) , (11273,(39.863522, 116.247752)) , (13762,(39.866206, 116.249218)) , (17210,(39.863905, 116.252045)) , (20568,(39.863962, 116.25205)) , (19177,(39.865095, 116.253924)) , (4970,(39.865335, 116.254884)) , (15794,(39.861406, 116.258787)) , (49278,(39.861309, 116.259237)) , (8687,(39.861353, 116.259389)) , (30204,(39.86183, 116.259564)) , (43579,(39.861836, 116.259576)) , (3854,(39.861931, 116.259757)) , (24078,(39.862065, 116.259853)) , (6983,(39.86154, 116.259966)) , (21112,(39.861843, 116.259999)) , (34138,(39.861863, 116.260051)) , (8825,(39.86199, 116.260321)) , (2098,(39.862009, 116.260359)) , (2099,(39.862009, 116.260359))
225 , 51 , 0 , (46043,(39.862044, 116.260425)) , (43273,(39.862286, 116.260753)) , (43274,(39.862286, 116.260753)) , (1616,(39.862785, 116.260912)) , (34129,(39.863363, 116.261822)) , (42176,(39.863216, 116.262416)) , (36536,(39.864092, 116.263549)) , (11210,(39.86368, 116.263587)) , (30244,(39.863818, 116.263611)) , (49239,(39.865008, 116.264084)) , (1141,(39.864844, 116.26409)) , (5434,(39.864479, 116.264109)) , (10363,(39.86426, 116.264152)) , (26569,(39.864473, 116.264189)) , (49270,(39.865825, 116.26434)) , (22537,(39.864017, 116.264353)) , (46004,(39.862007, 116.264793)) , (19041,(39.862626, 116.264925)) , (12679,(39.864191, 116.264945)) , (15355,(39.861587, 116.265123)) , (36910,(39.865177, 116.265433)) , (47989,(39.86438, 116.265547)) , (44284,(39.864363, 116.265583)) , (39643,(39.86445, 116.265681)) , (24987,(39.864478, 116.265713)) , (44308,(39.864493, 116.265782)) , (37703,(39.864517, 116.26581)) , (41090,(39.866935, 116.266005)) , (5927,(39.864628, 116.266023)) , (13187,(39.864668, 116.266103)) , (42014,(39.864678, 116.266113)) , (44741,(39.86512, 116.26614)) , (28837,(39.866195, 116.266362)) , (23117,(39.866134, 116.267103)) , (51959,(39.865999, 116.26745)) , (18768,(39.865925, 116.268195)) , (31385,(39.866362, 116.268266)) , (15083,(39.866138, 116.268574)) , (37195,(39.866116, 116.269843)) , (6394,(39.867002, 116.272822)) , (4283,(39.865656, 116.27413)) , (47680,(39.864873, 116.276483)) , (47681,(39.864873, 116.276483)) , (9446,(39.864818, 116.276691)) , (2092,(39.866616, 116.277319)) , (2876,(39.866667, 116.279198)) , (47682,(39.866997, 116.279272)) , (39511,(39.867717, 116.280842)) , (26508,(39.861758, 116.281043)) , (24960,(39.864242, 116.281652)) , (35536,(39.867625, 116.281834))
226 , 51 , 0 , (25296,(39.867704, 116.281871)) , (51236,(39.867712, 116.281959)) , (23340,(39.867303, 116.28198)) , (51320,(39.867427, 116.282013)) , (26932,(39.867695, 116.282052)) , (36747,(39.867124, 116.282295)) , (12836,(39.867124, 116.282306)) , (21017,(39.867769, 116.282794)) , (2729,(39.865371, 116.283339)) , (2730,(39.865371, 116.283339)) , (38555,(39.86158, 116.283538)) , (17156,(39.862055, 116.28358)) , (22677,(39.86705, 116.283585)) , (10389,(39.861929, 116.283637)) , (19832,(39.86148, 116.283675)) , (26875,(39.86179, 116.283805)) , (39104,(39.866842, 116.283889)) , (8741,(39.861606, 116.284038)) , (1276,(39.861801, 116.284306)) , (4636,(39.861542, 116.285278)) , (40306,(39.861542, 116.285278)) , (1196,(39.86148, 116.285361)) , (28430,(39.86643, 116.28545)) , (4629,(39.861602, 116.285657)) , (44742,(39.862505, 116.28653)) , (24924,(39.86514, 116.286924)) , (48275,(39.861438, 116.287044)) , (28858,(39.865732, 116.287147)) , (32366,(39.86506, 116.28766)) , (2047,(39.86727, 116.28791)) , (17758,(39.86528, 116.28792)) , (34605,(39.86543, 116.28871)) , (17963,(39.867312, 116.289801)) , (5678,(39.867347, 116.290183)) , (24900,(39.867557, 116.290353)) , (13904,(39.861943, 116.290752)) , (23254,(39.867669, 116.291495)) , (37483,(39.8669, 116.292521)) , (48127,(39.866105, 116.292843)) , (12283,(39.866417, 116.292927)) , (12285,(39.866429, 116.293023)) , (15927,(39.866429, 116.293025)) , (9657,(39.866335, 116.293055)) , (12282,(39.866619, 116.29348)) , (12284,(39.866453, 116.293501)) , (41124,(39.866759, 116.293612)) , (40644,(39.866947, 116.293628)) , (41246,(39.861838, 116.293639)) , (43859,(39.866719, 116.293647)) , (34671,(39.866986, 116.293657)) , (9302,(39.866674, 116.29371))
227 , 51 , 0 , (45997,(39.864028, 116.293724)) , (13711,(39.866492, 116.293738)) , (45998,(39.863621, 116.293783)) , (7541,(39.865652, 116.293792)) , (21807,(39.867311, 116.293799)) , (43625,(39.861361, 116.293815)) , (13461,(39.866512, 116.293828)) , (30590,(39.867272, 116.293848)) , (51601,(39.867175, 116.293951)) , (5195,(39.865917, 116.294187)) , (22029,(39.865442, 116.294198)) , (20653,(39.865936, 116.294414)) , (28339,(39.86763, 116.294694)) , (33394,(39.867563, 116.294698)) , (13542,(39.863689, 116.294799)) , (12582,(39.863686, 116.294802)) , (5572,(39.86426, 116.294859)) , (13687,(39.866535, 116.295742)) , (36680,(39.866622, 116.296294)) , (546,(39.866633, 116.296476)) , (8863,(39.865887, 116.297421)) , (49430,(39.865094, 116.297727)) , (19989,(39.866707, 116.297744)) , (16547,(39.866714, 116.297854)) , (50367,(39.866672, 116.297875)) , (27432,(39.866729, 116.297878)) , (1078,(39.866724, 116.29795)) , (35554,(39.866738, 116.298014)) , (35555,(39.866738, 116.298014)) , (48226,(39.866688, 116.298064)) , (30086,(39.866514, 116.2983)) , (30088,(39.866238, 116.298485)) , (9485,(39.866829, 116.298526)) , (17221,(39.866819, 116.298745)) , (39764,(39.866867, 116.298839)) , (2248,(39.866968, 116.298849)) , (4964,(39.867249, 116.298866)) , (13510,(39.866804, 116.29892)) , (23800,(39.866807, 116.298983)) , (33837,(39.867116, 116.299238)) , (30087,(39.86729, 116.299239)) , (31004,(39.86729, 116.299239)) , (44921,(39.86609, 116.299321)) , (15972,(39.86581, 116.299346)) , (48311,(39.866196, 116.299491)) , (7573,(39.866023, 116.299493)) , (35028,(39.86597, 116.299497)) , (51868,(39.866837, 116.299518)) , (27150,(39.8658, 116.299539)) , (35731,(39.865756, 116.299577)) , (8564,(39.865723, 116.299583))
228 , 51 , 0 , (36891,(39.865111, 116.299628)) , (1585,(39.86603, 116.29964)) , (36540,(39.86523, 116.299647)) , (30679,(39.865391, 116.29966)) , (1722,(39.86457, 116.299667)) , (22356,(39.86519, 116.299697)) , (34051,(39.865902, 116.29986)) , (46513,(39.866016, 116.29995)) , (51068,(39.866092, 116.29999)) , (3906,(39.866878, 116.300026)) , (24489,(39.86135, 116.300047)) , (21999,(39.864921, 116.300128)) , (42880,(39.864651, 116.300168)) , (43829,(39.862058, 116.300193)) , (31617,(39.866118, 116.300231)) , (1264,(39.866147, 116.300233)) , (17332,(39.863691, 116.30039)) , (38002,(39.861592, 116.300489)) , (44896,(39.866912, 116.300518)) , (39489,(39.861546, 116.300715)) , (27700,(39.866197, 116.30126)) , (27457,(39.861619, 116.301295)) , (44523,(39.861783, 116.30158)) , (31466,(39.866993, 116.30159)) , (27568,(39.866988, 116.301594)) , (35026,(39.866244, 116.301877)) , (8878,(39.861849, 116.30222)) , (23227,(39.867054, 116.302276)) , (15581,(39.865022, 116.30234)) , (21412,(39.861984, 116.302401)) , (41201,(39.867228, 116.302484)) , (47679,(39.866392, 116.302619)) , (51580,(39.86737, 116.302809)) , (48394,(39.866406, 116.302836)) , (46378,(39.866128, 116.303117)) , (1764,(39.867286, 116.303353)) , (25826,(39.867459, 116.303378)) , (22371,(39.866036, 116.303423)) , (22372,(39.866036, 116.303423)) , (14845,(39.867286, 116.303454)) , (8780,(39.861892, 116.303564)) , (25644,(39.86188, 116.303611)) , (32522,(39.862315, 116.303664)) , (42472,(39.861881, 116.303745)) , (32516,(39.866454, 116.303989)) , (51300,(39.867707, 116.304093)) , (30617,(39.862027, 116.304145)) , (30618,(39.862027, 116.304145)) , (50267,(39.862046, 116.304237)) , (36318,(39.862062, 116.304413)) , (18934,(39.867136, 116.304509))
229 , 51 , 0 , (2224,(39.867247, 116.304605)) , (18741,(39.867249, 116.304647)) , (45862,(39.867151, 116.304663)) , (44840,(39.867221, 116.304683)) , (40594,(39.867369, 116.30477)) , (47151,(39.862028, 116.304845)) , (28286,(39.86731, 116.305029)) , (28287,(39.86731, 116.305029)) , (41253,(39.867472, 116.305207)) , (18180,(39.867229, 116.305427)) , (48858,(39.867259, 116.305437)) , (19972,(39.866539, 116.305447)) , (45243,(39.867276, 116.305453)) , (37404,(39.867302, 116.305467)) , (38744,(39.862126, 116.305484)) , (16361,(39.862082, 116.305611)) , (33683,(39.866437, 116.305637)) , (13166,(39.862232, 116.305646)) , (19317,(39.867316, 116.305668)) , (46405,(39.867289, 116.305708)) , (46406,(39.867289, 116.305708)) , (46407,(39.867289, 116.305708)) , (46553,(39.862593, 116.305727)) , (46009,(39.862255, 116.305733)) , (51543,(39.862135, 116.305776)) , (50221,(39.862309, 116.305777)) , (12578,(39.86222, 116.305819)) , (40069,(39.867261, 116.305822)) , (46590,(39.86733, 116.305878)) , (28316,(39.862239, 116.305933)) , (4119,(39.862295, 116.30603)) , (9353,(39.867321, 116.306055)) , (29041,(39.866239, 116.30614)) , (30561,(39.866239, 116.30614)) , (40839,(39.866239, 116.30614)) , (41577,(39.866239, 116.30614)) , (37839,(39.86629, 116.30615)) , (13129,(39.862812, 116.30624)) , (33689,(39.862694, 116.306252)) , (682,(39.862892, 116.306321)) , (20468,(39.862737, 116.306341)) , (19078,(39.862521, 116.306367)) , (2872,(39.862305, 116.306393)) , (42272,(39.867325, 116.306505)) , (19211,(39.863288, 116.306521)) , (3517,(39.862598, 116.306525)) , (13896,(39.862875, 116.306543)) , (38155,(39.862631, 116.30657)) , (5099,(39.866422, 116.307591)) , (9762,(39.864609, 116.307648)) , (19965,(39.864617, 116.307775))
230 , 51 , 0 , (24902,(39.864393, 116.307934)) , (4572,(39.866602, 116.308012)) , (44590,(39.863347, 116.308172)) , (15630,(39.865966, 116.308404)) , (18068,(39.866491, 116.308479)) , (50747,(39.863343, 116.308493)) , (35944,(39.863342, 116.30856)) , (23730,(39.864034, 116.308583)) , (22499,(39.863984, 116.308633)) , (2713,(39.864024, 116.308663)) , (4642,(39.864183, 116.30867)) , (1201,(39.864054, 116.308683)) , (40555,(39.864284, 116.308683)) , (8695,(39.867554, 116.308693)) , (21095,(39.864205, 116.308699)) , (38868,(39.864268, 116.3087)) , (14049,(39.864206, 116.308701)) , (41655,(39.86401, 116.308734)) , (9832,(39.86408, 116.308737)) , (30982,(39.863974, 116.308748)) , (5673,(39.863064, 116.308763)) , (32140,(39.864388, 116.308784)) , (13334,(39.863819, 116.308806)) , (19936,(39.863014, 116.308813)) , (31101,(39.863657, 116.308818)) , (27739,(39.863733, 116.308854)) , (22246,(39.864196, 116.30895)) , (50738,(39.866542, 116.309179)) , (17655,(39.863921, 116.309587)) , (28200,(39.867631, 116.310713)) , (29042,(39.866918, 116.312093)) , (23315,(39.866371, 116.312661)) , (49605,(39.867142, 116.312703)) , (1408,(39.863395, 116.314976)) , (48044,(39.865147, 116.315978)) , (43608,(39.864517, 116.316018)) , (48213,(39.865005, 116.316086)) , (20483,(39.86719, 116.316376)) , (35692,(39.867261, 116.317457)) , (26481,(39.866894, 116.318119)) , (5657,(39.866069, 116.31857)) , (15639,(39.865692, 116.318724)) , (48822,(39.867063, 116.319165)) , (3841,(39.861897, 116.319206)) , (38202,(39.863123, 116.319555)) , (38203,(39.863123, 116.319555)) , (38204,(39.863123, 116.319555)) , (15380,(39.861571, 116.319736)) , (30182,(39.865585, 116.320608)) , (15160,(39.866166, 116.321249)) , (51059,(39.867037, 116.32169))
231 , 51 , 0 , (29060,(39.866737, 116.321811)) , (46578,(39.866821, 116.322069)) , (33033,(39.867612, 116.322291)) , (32850,(39.867359, 116.322462)) , (11768,(39.864201, 116.32257)) , (25514,(39.867681, 116.323018)) , (34032,(39.867348, 116.323833)) , (32315,(39.867697, 116.324756)) , (33126,(39.867071, 116.325105)) , (36268,(39.867492, 116.326159)) , (10296,(39.867477, 116.327113)) , (2051,(39.867679, 116.327924)) , (11780,(39.866323, 116.328076)) , (8385,(39.86766, 116.328285)) , (6963,(39.866958, 116.328433)) , (6413,(39.867268, 116.328571)) , (5608,(39.867219, 116.328574)) , (47876,(39.867239, 116.328574)) , (8193,(39.867171, 116.328575)) , (30282,(39.86769, 116.328646)) , (42733,(39.865811, 116.328743)) , (36486,(39.865741, 116.328747)) , (48180,(39.867766, 116.329271)) , (32461,(39.867654, 116.329528)) , (34772,(39.864329, 116.330858)) , (46757,(39.86409, 116.33087)) , (27723,(39.864038, 116.330875)) , (16280,(39.86501, 116.330912)) , (35709,(39.865063, 116.330973)) , (29529,(39.865225, 116.330991)) , (12300,(39.865461, 116.331039)) , (21427,(39.865384, 116.331049)) , (5329,(39.86546, 116.331095)) , (16281,(39.865345, 116.331131)) , (24337,(39.865266, 116.331145)) , (11316,(39.86632, 116.33128)) , (35987,(39.86606, 116.331358)) , (35762,(39.866701, 116.331578)) , (2844,(39.867174, 116.331593)) , (51504,(39.866863, 116.331622)) , (9473,(39.867471, 116.331789)) , (9435,(39.86765, 116.331799)) , (47020,(39.86729, 116.331814)) , (22665,(39.862211, 116.331959)) , (24749,(39.862235, 116.332307)) , (9591,(39.863395, 116.332716)) , (45529,(39.863395, 116.332716)) , (22214,(39.867684, 116.332852)) , (42617,(39.863808, 116.332875)) , (28753,(39.864529, 116.333026)) , (28067,(39.865807, 116.33303))
232 , 51 , 0 , (11815,(39.865776, 116.333132)) , (3037,(39.866609, 116.333136)) , (8501,(39.865839, 116.333186)) , (11706,(39.865839, 116.333206)) , (49778,(39.865209, 116.333256)) , (22056,(39.866949, 116.333437)) , (769,(39.86669, 116.333637)) , (23261,(39.867642, 116.333793)) , (8862,(39.867725, 116.334916)) , (45528,(39.867703, 116.334991)) , (21147,(39.865973, 116.335341)) , (27042,(39.867376, 116.335354)) , (9914,(39.86245, 116.33557)) , (19883,(39.861708, 116.336336)) , (19204,(39.86693, 116.337517)) , (13184,(39.86768, 116.337533)) , (33109,(39.863999, 116.339775)) , (43694,(39.867572, 116.340233)) , (27817,(39.863, 116.340661)) , (49171,(39.861853, 116.340763)) , (15628,(39.867554, 116.341225)) , (26776,(39.866541, 116.341383)) , (22710,(39.867565, 116.341546)) , (7806,(39.86214, 116.341896)) , (12492,(39.866466, 116.341976)) , (2936,(39.867487, 116.3426)) , (46162,(39.867487, 116.3426)) , (912,(39.867379, 116.343861)) , (8709,(39.8667, 116.34405)) , (42916,(39.866544, 116.346097)) , (42917,(39.866544, 116.346097)) , (37063,(39.866903, 116.346834)) , (47647,(39.862031, 116.34687)) , (2961,(39.866885, 116.346888)) , (35296,(39.866759, 116.346904)) , (31875,(39.866508, 116.347195)) , (16116,(39.861823, 116.347224)) , (21560,(39.861906, 116.347237)) , (37823,(39.867166, 116.347389)) , (36890,(39.864207, 116.347534)) , (51315,(39.863966, 116.347569)) , (45538,(39.866796, 116.347699)) , (38867,(39.866787, 116.347729)) , (23530,(39.866787, 116.347759)) , (20215,(39.867069, 116.347954)) , (37403,(39.863278, 116.348641)) , (23871,(39.86612, 116.349371)) , (23041,(39.866216, 116.349413)) , (50014,(39.865894, 116.349418)) , (51197,(39.865495, 116.349467)) , (40478,(39.865178, 116.349487))
233 , 51 , 0 , (11787,(39.866172, 116.349521)) , (36152,(39.86406, 116.349641)) , (7028,(39.865685, 116.349645)) , (10027,(39.86569, 116.349683)) , (7592,(39.864137, 116.349717)) , (4362,(39.864976, 116.349787)) , (10937,(39.864386, 116.349819)) , (15157,(39.867171, 116.350345)) , (3654,(39.867646, 116.352951)) , (6831,(39.86215, 116.35298)) , (13298,(39.867146, 116.353101)) , (1531,(39.864093, 116.353103)) , (11360,(39.86529, 116.35356)) , (16795,(39.861295, 116.354495)) , (10186,(39.861448, 116.3545)) , (37390,(39.865216, 116.354793)) , (27396,(39.867577, 116.355916)) , (6886,(39.86648, 116.35668)) , (3200,(39.863833, 116.357169)) , (25391,(39.866724, 116.35731)) , (37663,(39.867104, 116.35753)) , (38515,(39.867472, 116.357582)) , (26528,(39.867744, 116.357789)) , (35527,(39.86604, 116.35781)) , (51521,(39.86459, 116.3582)) , (35541,(39.86769, 116.358762)) , (43165,(39.861516, 116.359053)) , (48826,(39.867417, 116.359084)) , (51184,(39.867601, 116.359449)) , (51171,(39.866992, 116.359694)) , (20935,(39.867488, 116.359716)) , (10829,(39.865258, 116.359735)) , (33646,(39.866848, 116.359735)) , (51172,(39.866901, 116.359739)) , (27576,(39.866722, 116.359748)) , (24619,(39.866632, 116.359753)) , (4934,(39.866014, 116.359754)) , (48833,(39.867471, 116.359756)) , (28988,(39.866379, 116.359765)) , (18265,(39.866761, 116.35978)) , (22815,(39.866024, 116.359781)) , (51515,(39.866657, 116.359881)) , (5584,(39.865721, 116.359923)) , (39694,(39.867333, 116.360033)) , (30375,(39.865945, 116.360125)) , (46170,(39.866999, 116.360126)) , (297,(39.865878, 116.360146)) , (45371,(39.865908, 116.360156)) , (9483,(39.866344, 116.360991)) , (22123,(39.86165, 116.361147)) , (34795,(39.864109, 116.361449))
234 , 51 , 0 , (37718,(39.865249, 116.36373)) , (42191,(39.863334, 116.363883)) , (3864,(39.867181, 116.364029)) , (40433,(39.865843, 116.364162)) , (49366,(39.863869, 116.364199)) , (9661,(39.863483, 116.364211)) , (10547,(39.862909, 116.364223)) , (20569,(39.863465, 116.364223)) , (13453,(39.863573, 116.364225)) , (19867,(39.862956, 116.364235)) , (17181,(39.863896, 116.364238)) , (20728,(39.863479, 116.364239)) , (6436,(39.863139, 116.3643)) , (6201,(39.865135, 116.364354)) , (20494,(39.863125, 116.364574)) , (31375,(39.863195, 116.364594)) , (8153,(39.863199, 116.364594)) , (8154,(39.863199, 116.364594)) , (8155,(39.863199, 116.364594)) , (559,(39.861598, 116.364661)) , (5879,(39.863024, 116.3647)) , (24052,(39.863818, 116.364743)) , (21582,(39.866207, 116.364756)) , (49624,(39.863426, 116.364806)) , (20972,(39.862895, 116.364828)) , (12363,(39.867102, 116.364876)) , (42324,(39.863308, 116.364994)) , (23407,(39.865473, 116.365258)) , (3723,(39.866616, 116.369435)) , (2338,(39.867373, 116.371206)) , (22363,(39.863906, 116.371352)) , (762,(39.867638, 116.371491)) , (47454,(39.866588, 116.373726)) , (13167,(39.867441, 116.374264)) , (12094,(39.867762, 116.376871)) , (9822,(39.865652, 116.377063)) , (6981,(39.865454, 116.377225)) , (25017,(39.866048, 116.378151)) , (6801,(39.866013, 116.378162)) , (901,(39.865165, 116.378607)) , (26534,(39.865165, 116.378888)) , (21499,(39.8651, 116.379)) , (12619,(39.864982, 116.379116)) , (44298,(39.863848, 116.380035)) , (44299,(39.863848, 116.380035)) , (44300,(39.863848, 116.380035)) , (44301,(39.863848, 116.380035)) , (4401,(39.862148, 116.381049)) , (27720,(39.862217, 116.38109)) , (21434,(39.86735, 116.38113)) , (10277,(39.864178, 116.381271))
235 , 51 , 0 , (12369,(39.867509, 116.382623)) , (30120,(39.862419, 116.382722)) , (45174,(39.86384, 116.383233)) , (45607,(39.862463, 116.383638)) , (40332,(39.864824, 116.386149)) , (34781,(39.865113, 116.386357)) , (37296,(39.861726, 116.386643)) , (34954,(39.863842, 116.386772)) , (29892,(39.861685, 116.387162)) , (30431,(39.861395, 116.387258)) , (30968,(39.863826, 116.387478)) , (12464,(39.865564, 116.387488)) , (30118,(39.865926, 116.388163)) , (29312,(39.865025, 116.388399)) , (12081,(39.863775, 116.388519)) , (21535,(39.863479, 116.38879)) , (12336,(39.865367, 116.388891)) , (27152,(39.866805, 116.38899)) , (42113,(39.863871, 116.389288)) , (8819,(39.865365, 116.38947)) , (29867,(39.865353, 116.389531)) , (44022,(39.863394, 116.389547)) , (29313,(39.865027, 116.389619)) , (24326,(39.865175, 116.389718)) , (988,(39.865076, 116.38985)) , (12410,(39.86504, 116.390154)) , (8953,(39.863486, 116.39016)) , (7698,(39.865776, 116.390221)) , (26495,(39.86504, 116.390304)) , (47683,(39.864952, 116.390526)) , (28161,(39.865041, 116.39053)) , (9632,(39.864977, 116.390791)) , (46302,(39.863831, 116.391334)) , (26247,(39.8639, 116.392128)) , (3473,(39.863327, 116.392342)) , (32344,(39.861837, 116.392362)) , (11865,(39.862227, 116.392402)) , (34273,(39.863127, 116.392402)) , (36465,(39.866608, 116.392403)) , (2619,(39.862237, 116.392412)) , (21465,(39.86183, 116.392424)) , (36739,(39.863283, 116.392469)) , (30716,(39.863507, 116.392469)) , (49276,(39.863181, 116.392473)) , (37601,(39.863643, 116.392474)) , (8535,(39.864022, 116.393192)) , (4890,(39.865576, 116.395196)) , (8650,(39.86383, 116.395615)) , (23220,(39.861301, 116.396664)) , (24654,(39.86656, 116.39679)) , (5722,(39.863873, 116.396814))
236 , 51 , 0 , (37231,(39.863947, 116.396839)) , (43014,(39.863932, 116.396945)) , (19541,(39.863861, 116.39699)) , (49940,(39.863933, 116.397054)) , (47402,(39.864839, 116.397461)) , (31497,(39.866643, 116.397724)) , (37021,(39.867173, 116.397766)) , (51540,(39.866424, 116.397849)) , (22884,(39.86423, 116.397861)) , (41560,(39.865452, 116.397872)) , (39069,(39.866771, 116.397889)) , (47293,(39.864701, 116.397946)) , (40708,(39.863408, 116.397953)) , (30818,(39.864709, 116.397955)) , (30819,(39.864709, 116.397955)) , (34531,(39.864397, 116.397963)) , (471,(39.864371, 116.397976)) , (13305,(39.864463, 116.397977)) , (39599,(39.865897, 116.398075)) , (50170,(39.865747, 116.398087)) , (30031,(39.86567, 116.398091)) , (33252,(39.862601, 116.39824)) , (40709,(39.863312, 116.398271)) , (2263,(39.86447, 116.39828)) , (40961,(39.86511, 116.398297)) , (40962,(39.86511, 116.398297)) , (19545,(39.865744, 116.3983)) , (31594,(39.864161, 116.398583)) , (21636,(39.865211, 116.398739)) , (32160,(39.864592, 116.398843)) , (13760,(39.861539, 116.398862)) , (45815,(39.865584, 116.399054)) , (37791,(39.865601, 116.39917)) , (16824,(39.865803, 116.399209)) , (48730,(39.864926, 116.399449)) , (42806,(39.865821, 116.399527)) , (18220,(39.864881, 116.399587)) , (34229,(39.866554, 116.399879)) , (14198,(39.863442, 116.399972)) , (18710,(39.867417, 116.400019)) , (40733,(39.867672, 116.400087)) , (18578,(39.867022, 116.400097)) , (18797,(39.864684, 116.40012)) , (37814,(39.864684, 116.40012)) , (38452,(39.865962, 116.400207)) , (50318,(39.865982, 116.400529)) , (9809,(39.865948, 116.40053)) , (36856,(39.865968, 116.40053)) , (5049,(39.866268, 116.400543)) , (5483,(39.866299, 116.400546)) , (33374,(39.866042, 116.400547))
237 , 51 , 0 , (13100,(39.866122, 116.400547)) , (1883,(39.866282, 116.400548)) , (764,(39.866252, 116.40055)) , (28004,(39.866178, 116.400551)) , (29436,(39.866201, 116.400551)) , (24520,(39.866959, 116.400558)) , (16734,(39.866872, 116.400577)) , (33015,(39.866832, 116.400587)) , (33211,(39.864272, 116.400627)) , (28272,(39.865822, 116.400627)) , (49106,(39.866222, 116.400629)) , (34000,(39.86595, 116.400633)) , (24764,(39.866304, 116.400662)) , (28334,(39.865941, 116.4007)) , (24480,(39.865784, 116.400745)) , (44930,(39.867292, 116.400798)) , (36655,(39.866299, 116.400847)) , (50771,(39.867257, 116.400861)) , (24589,(39.865082, 116.400917)) , (24108,(39.867785, 116.400976)) , (39078,(39.862829, 116.401106)) , (5036,(39.867112, 116.401128)) , (5952,(39.865809, 116.401131)) , (21528,(39.86532, 116.401218)) , (40584,(39.867457, 116.401305)) , (3201,(39.86572, 116.401323)) , (33628,(39.86527, 116.401487)) , (8915,(39.865312, 116.401498)) , (475,(39.865228, 116.401521)) , (39415,(39.865221, 116.401528)) , (20119,(39.865182, 116.401598)) , (47578,(39.865162, 116.401628)) , (32217,(39.865098, 116.401762)) , (24539,(39.865078, 116.40185)) , (18222,(39.863762, 116.40198)) , (48314,(39.864744, 116.40203)) , (39261,(39.864768, 116.40203)) , (24571,(39.864765, 116.402037)) , (33498,(39.864736, 116.402047)) , (50813,(39.865211, 116.4021)) , (51537,(39.863934, 116.40228)) , (16583,(39.865562, 116.402413)) , (16584,(39.865562, 116.402413)) , (40118,(39.865559, 116.402522)) , (41033,(39.866058, 116.402606)) , (6175,(39.866135, 116.402624)) , (29298,(39.864154, 116.402674)) , (18213,(39.865222, 116.402708)) , (32085,(39.866297, 116.402722)) , (9793,(39.865081, 116.402758)) , (11501,(39.86384, 116.40277))
238 , 51 , 0 , (8472,(39.866288, 116.402894)) , (47232,(39.867029, 116.402925)) , (16920,(39.865263, 116.403008)) , (10271,(39.865287, 116.403076)) , (21882,(39.863669, 116.403111)) , (15683,(39.865287, 116.403126)) , (47318,(39.865266, 116.40313)) , (21562,(39.865214, 116.403222)) , (37819,(39.865288, 116.403265)) , (32367,(39.865506, 116.403484)) , (8867,(39.862949, 116.403509)) , (16983,(39.867249, 116.403515)) , (44885,(39.865733, 116.403546)) , (48245,(39.865233, 116.403559)) , (29299,(39.866325, 116.403738)) , (35297,(39.866325, 116.403738)) , (16128,(39.865509, 116.403746)) , (46765,(39.86589, 116.403836)) , (21915,(39.865448, 116.403872)) , (30771,(39.86551, 116.403887)) , (35829,(39.865556, 116.403924)) , (51968,(39.86579, 116.403969)) , (2505,(39.865761, 116.403974)) , (2506,(39.865761, 116.403974)) , (33117,(39.865133, 116.403979)) , (18032,(39.86517, 116.403997)) , (39644,(39.865163, 116.404188)) , (47842,(39.865163, 116.404188)) , (40363,(39.866227, 116.404217)) , (42719,(39.865143, 116.404268)) , (3737,(39.866293, 116.404348)) , (28007,(39.866314, 116.404372)) , (25724,(39.866295, 116.404373)) , (13545,(39.865526, 116.404394)) , (2264,(39.865413, 116.404478)) , (9562,(39.866496, 116.404671)) , (16861,(39.866453, 116.404747)) , (48560,(39.865373, 116.404838)) , (36375,(39.861433, 116.404858)) , (28249,(39.861881, 116.404947)) , (28250,(39.861881, 116.404947)) , (29292,(39.862013, 116.405015)) , (46570,(39.861852, 116.405086)) , (38239,(39.864683, 116.405278)) , (44898,(39.865541, 116.40546)) , (38535,(39.867603, 116.405819)) , (261,(39.865328, 116.405833)) , (41352,(39.865357, 116.405853)) , (28773,(39.865328, 116.405939)) , (37679,(39.865328, 116.405939)) , (45877,(39.865327, 116.406243))
